t,N,KE,PE,E,dE_rel,px,py,pz,p_norm,Lz,Q,r_hm,com_x,com_y,com_z,t_over_tff
8.10665,200,0.5728962628768645,-1.2692893033359374,-0.6963930404590729,0.0022146869406577583,0.0012664580565735024,0.0005863378847682019,0.0007905034005327492,0.0016039338360506715,0.0008505514712085491,0.4513519978236502,0.2630677667976477,0.011171557036400067,0.008098275473939518,-0.0009542011932568317,3.649274632187502
8.2177,200,0.5768955323839444,-1.2739829586503109,-0.6970874262663664,0.0032140129161355676,0.0011917899668866042,0.0006698412269820034,0.0005899138693510594,0.0014889758116870362,0.0008403531810085849,0.45282829606694414,0.2827044847273068,0.011306806245253749,0.008167701928895207,-0.0008704222884222847,3.6992646956421256
8.32875,200,0.5598767496912744,-1.2567298950109655,-0.6968531453196911,0.0028768472754887456,0.0009258676117268459,0.0006779602417634897,0.0006394799202069803,0.0013136953574572412,0.0008424638560513248,0.44550284982787747,0.2861407288968893,0.011424668619931772,0.008247659746047525,-0.000799288349719084,3.7492547590967487
8.4398,200,0.5945013549929491,-1.2913542793187793,-0.6968529243258302,0.0028765292319698882,0.000829040895211397,0.0005416287846275431,0.0007526173570988142,0.0012438261263040056,0.0008854676797610938,0.46037045334032034,0.2529008958833552,0.011525492849196387,0.008311210107206313,-0.0007183256234778483,3.799244822551372
8.55085,200,0.673367252935224,-1.3701450652463318,-0.6967778123111078,0.0027684317066544407,0.0007596808296167081,0.0005552883612752803,0.000638803514445687,0.0011373346284726748,0.000892537908638302,0.4914569048308491,0.24672479661757724,0.011615046427284116,0.008369411869869106,-0.0006392764666559976,3.8492348860059957
8.661900000000001,200,0.7445511674341412,-1.4411127782056634,-0.6965616107715222,0.002457285061407956,0.0008722790453531939,0.0007370155549865867,0.0006009721862200407,0.001290437999233036,0.0008892509112363716,0.5166501738754863,0.2350960294228949,0.011704394707980516,0.008442769841840567,-0.0005724701234215496,3.8992249494606193
8.77295,200,0.8137862070159608,-1.5121714668096808,-0.69838525979372,0.005081791234914151,0.0007424423789182998,0.0009165856316805945,0.0007724525284883252,0.0014099761753253795,0.0008150808066943394,0.5381573616997645,0.226902549714666,0.011795732401353825,0.008520723015763232,-0.0004932922046628495,3.949215012915242
8.884,200,0.7245336596278846,-1.421378992724498,-0.6968453330966133,0.0028656043074357608,0.0007596332165686773,0.0008988104860139525,0.0005313134888973903,0.0012911998052073234,0.0007691885027333509,0.5097399520722472,0.24616915738317605,0.011879900901517484,0.008624101009171352,-0.0004228128443274881,3.9992050763698654
8.99505,200,0.6095839502693349,-1.3056948579896392,-0.6961109077203044,0.001808655349253253,0.0006806820874145554,0.0011743324984056622,0.0005989774979944707,0.0014836303326780688,0.0007578906432946396,0.4668655517322807,0.2845040595695829,0.011968617984932232,0.008731580411164373,-0.000365831336450244,4.049195139824489
9.1061,200,0.5780903692708766,-1.2744332961324372,-0.6963429268615605,0.002142565910543439,0.0006161325863450578,0.0013067087893809783,0.0006245036146274381,0.0015738843632505178,0.0007650478061422643,0.4536058270175659,0.27029078346165214,0.012036482047835152,0.008862787632487224,-0.0002941580506601712,4.099185203279112
9.21715,200,0.6124104245966362,-1.3096976915832779,-0.6972872669866417,0.0035016138731707074,0.0004973545278933703,0.0013064560105632175,0.0004150876872865181,0.001458247791731455,0.0007785029860271124,0.4675967809459147,0.2778327553791573,0.012104811543843281,0.009007691101322565,-0.00023583963433654767,4.149175266733735
9.3282,200,0.6614857919391619,-1.3592208313966458,-0.6977350394574839,0.004146026037872979,0.0004061282925806003,0.0012757041940415434,0.0002646024025504078,0.0013646889067348152,0.0007763736849096231,0.4866654311495967,0.2695086707837467,0.012146134587166986,0.009147663748267325,-0.00019603005283640567,4.199165330188359
9.43925,200,0.6031650401100179,-1.300367841424309,-0.697202801314291,0.0033800550228462733,0.00023145498975691027,0.0011780781981837682,0.0006588183181732406,0.001369482102723472,0.0007498296168647322,0.4638418614300426,0.2783645554523058,0.012180613727693959,0.009276943334750765,-0.00013769795069157225,4.249155393642981
9.5503,200,0.5318833499283458,-1.2279378084034867,-0.6960544584751408,0.0017274163659739983,0.00014044168600913886,0.0012307816158738329,0.0007538753702467443,0.0014501294173303147,0.0007539462189250938,0.43315170058968894,0.29776767339290167,0.012200518108538535,0.009409841260424903,-6.05896020490633e-05,4.299145457097605
9.66135,200,0.5506702580883058,-1.2476400831248726,-0.6969698250365668,0.0030447669977246186,-0.00026844026633660376,0.0011708812112798664,0.0010062313536906649,0.001567011335207637,0.000739290652399097,0.4413694827029622,0.32891788858373794,0.012202197042305319,0.009543707083321912,3.131688251605701e-05,4.349135520552228
9.772400000000001,200,0.5297907332101052,-1.226850553188935,-0.6970598199788299,0.003174283301947068,-0.00031134470241764127,0.0010843454059183187,0.0008672906971138506,0.0014230016290784498,0.0007329848257271852,0.4318298849301797,0.28810258340650874,0.012171675267582564,0.009672762304491921,0.00013542102819425034,4.399125584006852
9.88345,200,0.5086475382423054,-1.2049280813942618,-0.6962805431519564,0.0020527863372871475,-0.00030856776879120316,0.0011721508240981732,0.0009901177328585063,0.00156508298415505,0.0007380008307734244,0.4221393343690128,0.2965046667074561,0.012139304298834992,0.009798914698983925,0.00023692049954561118,4.4491156474614755
